,Source,Target,Weight,Timestamp
34307,2254,3378,1,1417036703.7490401
34308,3378,2254,1,1417036897.89184
34309,5134,5731,1,1417038155.40432
34310,5731,5134,1,1417038451.8281698
34311,5731,26,1,1417038521.51863
34312,5134,1786,1,1417044981.15314
34313,3819,2884,2,1417064618.23929
34314,2884,3819,2,1417064654.28386
34315,1310,1469,4,1417078950.74541
34316,1310,3564,3,1417078978.93857
34317,1310,3631,4,1417079251.10164
34318,1310,5346,1,1417079291.28244
34319,1310,5413,3,1417079381.6017802
34320,1310,5429,3,1417079433.74861
34321,1310,5454,-1,1417080276.8795
34322,3564,5454,-1,1417080516.25829
34323,3564,4431,-1,1417080543.08686
34324,1310,5639,-1,1417080730.4607599
34325,1310,985,-1,1417080890.06016
34326,3800,5429,1,1417080916.09654
34327,1310,3690,2,1417081107.47276
34328,3800,864,-1,1417081261.68993
34329,1310,5424,2,1417081384.39654
34330,3378,2876,2,1417087552.37322
34331,26,5731,1,1417094295.11129
34332,26,5732,1,1417094308.79422
34333,5729,26,1,1417094532.0855598
34334,1310,1998,-1,1417111352.4972801
34335,1469,3564,3,1417116386.01443
34336,1469,1689,2,1417118799.78472
34337,3378,69,1,1417121088.9219902
34338,69,3378,1,1417121142.90151
34339,5443,3646,1,1417124162.82923
34340,3378,1786,4,1417126306.9499302
34341,2338,4505,-1,1417225818.79982
34342,506,4206,4,1417234100.40856
34343,4206,4504,1,1417293314.0328
34344,4504,4206,1,1417293647.60753
34345,5705,5729,1,1417305579.8011599
34346,5729,5705,1,1417305795.20158
34347,4206,5705,1,1417309205.35274
34348,5705,4206,1,1417309276.93699
34349,69,4279,1,1417367432.26172
34350,4279,69,1,1417367554.4466698
34351,3564,5702,1,1417386097.22035
34352,2949,4521,2,1417408095.09131
34353,3751,24,1,1417411867.97373
34354,24,3751,1,1417411873.31873
34355,1521,3275,1,1417447613.45061
34356,4987,2273,3,1417451877.36523
34357,5692,1310,1,1417453183.52551
34358,1469,5702,2,1417455556.41195
34359,5702,1469,2,1417456326.94046
34360,5702,3564,1,1417456354.87532
34361,1521,1469,1,1417458237.44466
34362,4338,5134,2,1417474580.127
34363,35,69,2,1417514277.7275
34364,69,35,2,1417516806.68388
34365,5134,4338,2,1417529645.38474
34366,1310,5692,1,1417555776.1620002
34367,3378,864,-10,1417616715.20552
34368,5505,1310,1,1417641444.39174
34369,3825,1310,10,1417670296.09826
34370,3573,2884,4,1417724423.74352
34371,5505,3910,1,1417724639.88385
34372,3910,5505,1,1417729621.8684402
34373,1310,5697,-1,1417731002.3434
34374,3573,75,2,1417734640.48808
34375,3841,864,-3,1417802766.4666
34376,75,3573,3,1417831008.69742
34377,2884,5733,1,1417834825.6567302
34378,5733,2884,2,1417835104.3129802
34379,1764,5734,2,1417895745.03417
34380,5734,1764,2,1417895847.71784
34381,1764,2319,1,1417945941.6198401
34382,1764,5735,1,1417946512.10147
34383,5735,1764,1,1417946784.60151
34384,1998,1310,-1,1417958098.13253
34385,1310,4629,1,1417958401.39434
34386,3646,4629,1,1417958567.07952
34387,2884,2338,-10,1418001428.89356
34388,2338,2884,-10,1418001518.71977
34389,3751,2016,1,1418060668.72979
34390,2016,3751,1,1418062843.93345
34391,3819,3751,7,1418087394.0595
34392,3751,3819,7,1418087471.52101
34393,2884,3638,1,1418097609.10881
34394,3646,1293,-1,1418128191.48292
34395,69,26,1,1418150832.74292
34396,26,69,1,1418150918.19424
34397,2020,1901,1,1418151814.04192
34398,3646,5736,1,1418155506.08287
34399,5736,3646,1,1418155722.8457599
34400,5736,1310,1,1418155742.2529302
34401,4123,2204,1,1418158147.56406
34402,3631,2890,1,1418163894.68366
34403,4123,1998,1,1418164142.47603
34404,1998,4123,1,1418164395.67216
34405,3631,977,1,1418180034.22752
34406,1310,977,1,1418180895.1171699
34407,3638,2778,2,1418185260.7346199
34408,2778,3638,2,1418185271.10317
34409,5711,26,2,1418187379.5232198
34410,4206,5711,1,1418190792.6473598
34411,5711,4206,1,1418191434.81623
34412,1907,5737,5,1418198664.27335
34413,69,5738,1,1418254888.36525
34414,5738,69,1,1418255237.48336
34415,5736,5739,1,1418257882.62693
34416,5739,5736,10,1418259056.48894
34417,3354,4115,1,1418317637.62499
34418,3564,5531,1,1418355995.76095
34419,1998,864,-7,1418428858.64066
34420,3910,3275,3,1418430272.2620301
34421,3275,321,1,1418440206.0989
34422,321,3275,1,1418440282.47145
34423,1310,5736,1,1418455595.889
34424,3728,864,1,1418519867.55479
34425,1998,4430,2,1418520300.0924098
34426,4430,1998,2,1418520486.55217
34427,441,3728,4,1418530311.96155
34428,3728,441,4,1418530466.85825
34429,3910,864,-8,1418554942.17611
34430,3910,5740,1,1418590674.87527
34431,5711,5726,1,1418610153.00899
34432,4433,26,6,1418667216.15963
34433,75,69,1,1418673179.98064
34434,69,75,2,1418674093.10539
34435,26,4433,3,1418729844.14943
34436,3646,98,-2,1418743482.81295
34437,3579,4115,1,1418759590.28777
34438,5526,98,-3,1418763256.84212
34439,1998,5741,1,1418779722.8159099
34440,5741,1998,1,1418779960.37744
34441,26,1892,4,1418821455.05761
34442,3646,1160,1,1418829673.85316
34443,321,4206,3,1418843850.98396
34444,1998,5471,3,1418857526.94921
34445,321,1160,2,1418943429.57247
34446,321,1610,-10,1418943535.7779999
34447,321,10,1,1418943969.1972
34448,4768,98,-1,1418957085.47401
34449,5432,98,-1,1418957296.32465
34450,4115,3579,1,1419056577.3842301
34451,3379,1998,1,1419076983.37455
34452,1998,3379,1,1419077154.3323698
34453,35,5742,1,1419192534.23765
34454,5742,35,1,1419192560.91275
34455,35,1998,1,1419198075.66991
34456,1998,35,1,1419198096.06916
34457,1998,505,-5,1419285730.30106
34458,505,1998,-5,1419285912.0583901
34459,3646,1998,-3,1419290867.73969
34460,5413,1998,-1,1419291137.4182599
34461,4973,1998,-1,1419291367.81462
34462,5526,1998,-3,1419291575.33566
34463,2884,3555,7,1419310130.8169901
34464,1998,5413,-1,1419335656.43071
34465,1998,3646,-2,1419336007.1050699
34466,26,5729,1,1419355660.4515
34467,26,5743,1,1419355667.9111
34468,26,5744,1,1419355673.2037
34469,1310,1275,-1,1419363977.66712
34470,4038,3573,2,1419386332.96905
34471,4559,2602,1,1419405595.00032
34472,2602,4559,1,1419405844.95274
34473,4559,5745,1,1419409162.7856
34474,5745,4559,1,1419409646.3331199
34475,1998,5746,1,1419441839.64072
34476,5746,1998,2,1419441878.24688
34477,4444,3759,1,1419535832.89651
34478,1998,1786,3,1419543585.37339
34479,3564,1804,1,1419544860.63113
34480,977,2257,1,1419646630.77401
34481,2257,977,1,1419647368.9922302
34482,4444,5747,-10,1419662105.60057
34483,4444,5748,-10,1419662144.28288
34484,4444,5749,-10,1419662565.825
34485,4444,5750,-10,1419662826.70344
34486,4444,5751,-10,1419662839.75629
34487,1764,4038,2,1419710100.60367
34488,5707,69,2,1419710963.33949
34489,69,5707,2,1419711668.92381
34490,3638,3523,1,1419818245.41483
34491,3523,3638,1,1419818327.07622
34492,5527,5603,1,1419820762.7648
34493,3646,5752,2,1419824643.73793
34494,3819,4296,3,1419873883.85491
34495,4296,3819,3,1419873901.07579
34496,3819,69,1,1419874754.1082802
34497,69,3819,1,1419874778.29172
34498,2876,4241,-10,1419886515.20529
34499,2876,5747,-10,1419886526.59434
34500,2876,4658,-10,1419886535.43556
34501,2876,4657,-10,1419886544.40464
34502,2876,4654,-10,1419886553.97264
34503,2876,4617,-10,1419886563.81251
34504,2876,4611,-10,1419886573.1449
34505,2876,4596,-10,1419886580.32706
34506,2876,4591,-10,1419886592.14677
34507,2876,4585,-10,1419886603.26382
34508,2876,4578,-10,1419886624.9309099
34509,2876,5748,-10,1419886633.7653801
34510,2876,4443,-10,1419886642.9197302
34511,2876,5749,-10,1419886674.64765
34512,2876,4761,-10,1419886682.87606
34513,2876,4974,-10,1419886691.59058
34514,2876,5750,-10,1419886698.88678
34515,2876,3299,-10,1419886707.46494
34516,2876,5751,-10,1419886717.32445
34517,2876,5138,-10,1419886732.0550802
34518,176,5328,8,1419891584.93223
34519,4824,4092,2,1419892321.72307
34520,4092,4824,1,1419892363.35902
34521,1764,441,4,1419921000.0357
34522,2338,4444,2,1419931285.52647
34523,4444,2338,3,1419931316.39084
34524,1998,2342,2,1419969844.30974
34525,1998,2884,2,1419970165.31296
34526,2342,1998,2,1419970395.71178
34527,4444,5096,-10,1419976559.28591
34528,4444,5150,-10,1419976578.43613
34529,4444,5176,-10,1419976589.54057
34530,4444,3312,-10,1419977433.2929301
34531,3643,441,3,1419983979.4789698
34532,441,3643,3,1419984056.06074
34533,5355,3819,1,1420043208.79421
34534,2876,3623,-10,1420049123.6524699
34535,3573,977,5,1420059969.17715
34536,977,3573,2,1420059994.76575
34537,2876,5753,1,1420070257.43239
34538,5479,3646,4,1420086421.83657
34539,5479,5571,3,1420086437.70584
34540,5479,5719,3,1420086447.60525
34541,5479,5724,3,1420086459.22152
34542,5479,5723,-1,1420086469.3027198
34543,5479,5752,3,1420086526.89998
34544,26,5754,1,1420137845.9626698
34545,5429,815,-1,1420174281.09121
34546,3275,4219,2,1420193685.15442
34547,4219,3275,2,1420193791.80575
34548,5705,2876,1,1420205315.94073
34549,2876,5705,1,1420205338.81841
34550,2146,829,-10,1420229102.01349
34551,2146,3800,1,1420230669.96305
34552,2146,1901,5,1420232207.33689
34553,977,5755,5,1420250138.37825
34554,26,4832,2,1420300360.18486
34555,176,5598,1,1420303296.4319198
34556,5598,176,2,1420303738.23354
34557,4465,4206,8,1420318660.8435
34558,4444,5756,1,1420324657.43264
34559,26,5757,1,1420358648.4642699
34560,5757,26,1,1420358823.1870198
34561,4444,5045,-5,1420775190.6463199
34562,4444,3751,3,1420775297.68829
34563,4444,441,1,1420775412.36515
34564,3751,4444,3,1420776845.2063699
34565,1275,1310,-10,1420777311.2609901
34566,2338,1352,-1,1420786479.15672
34567,2338,5363,1,1420787437.4453
34568,4444,4947,-5,1420789403.3749
34569,5756,4444,1,1420808554.67909
34570,4366,3751,5,1420810514.10126
34571,3646,86,1,1420817285.0834801
34572,4444,5758,2,1420845228.09884
34573,977,1764,3,1420846665.21914
34574,1764,4206,4,1420859201.01396
34575,4444,1718,1,1420877628.49781
34576,4444,1360,1,1420877700.30164
34577,4444,2876,1,1420878085.5817
34578,69,5705,1,1420905786.05548
34579,5705,69,1,1420906034.2818902
34580,4231,3453,1,1420926294.92096
34581,4092,5729,1,1420985171.63101
34582,5729,4092,1,1420993951.95105
34583,5363,1275,2,1421007713.65366
34584,3646,5759,1,1421011156.7204401
34585,5759,3786,1,1421012352.9412801
34586,5759,3800,1,1421012669.9568
34587,5759,3646,1,1421012742.3687801
34588,1275,5363,1,1421019483.93694
34589,3819,4430,5,1421035824.39064
34590,4430,3819,4,1421035854.77238
34591,3564,3751,1,1421094191.36118
34592,3646,5462,1,1421098418.06157
34593,3646,5760,1,1421100335.30568
34594,86,5760,1,1421100350.80606
34595,3631,5760,1,1421100483.61743
34596,1469,2765,1,1421111418.21186
34597,1469,3631,1,1421111437.17761
34598,1469,5429,1,1421111464.19799
34599,3631,4123,2,1421129786.37076
34600,26,5761,1,1421156223.20785
34601,5479,3631,1,1421174737.38278
34602,4444,5762,1,1421191636.34562
34603,5762,4444,1,1421192920.36803
34604,2342,69,1,1421214089.76472
34605,69,2342,1,1421230183.07842
34606,2342,2204,1,1421245729.26824
34607,2204,2342,1,1421254143.48157
34608,5649,1764,1,1421259359.63352
34609,24,4521,1,1421262757.8868198
34610,4521,24,1,1421262764.79827
34611,4444,4521,1,1421296699.07357
34612,4444,4468,-10,1421304002.20376
34613,4444,5763,-10,1421304134.65565
34614,3736,4230,3,1421310734.57474
34615,4230,3736,3,1421310761.36867
34616,321,1804,1,1421358472.73065
34617,321,4444,1,1421377170.86989
34618,4444,5757,1,1421391015.8420901
34619,5757,4444,1,1421393477.8206198
34620,5757,4413,1,1421398089.32325
34621,1275,2884,1,1421434858.12657
34622,977,3638,4,1421441811.76635
34623,3638,977,6,1421446711.02839
34624,5757,5764,1,1421503099.6396
34625,5764,5757,1,1421503373.5713599
34626,3275,5355,1,1421524944.68685
34627,3275,4206,5,1421525599.4685
34628,3751,3275,2,1421547977.99696
34629,3275,3751,2,1421548010.8789802
34630,2884,1275,2,1421563867.44455
34631,2338,2342,-1,1421565909.32666
34632,3751,4413,3,1421628304.1575599
34633,4413,3751,3,1421628311.47557
34634,3646,3275,-10,1421684262.9144
34635,3275,3646,-10,1421684647.82355
34636,3275,5429,-3,1421684774.25565
34637,3275,3631,-10,1421685145.5551698
34638,3631,3275,-10,1421687369.01441
34639,1998,4504,1,1421712039.36006
34640,4504,1998,1,1421715129.3543699
34641,4123,5429,1,1421729857.97922
34642,2765,3646,2,1421769824.66927
34643,2338,5745,-1,1421808897.38576
34644,4444,5682,-10,1421841174.7682
34645,4829,5539,1,1421848414.75004
34646,26,5767,1,1421871114.14096
34647,26,5768,1,1421871122.85237
34648,1804,5355,1,1421876268.07937
34649,5767,26,1,1421877586.57903
34650,3564,184,-5,1421902061.10564
34651,26,5682,-10,1421924727.37562
34652,1783,1341,-10,1421954364.43671
34653,1804,4559,2,1421970584.5479698
34654,5222,4559,2,1421971044.13488
34655,2884,3800,1,1422002308.84842
34656,3800,2884,1,1422002321.86801
34657,4230,4249,3,1422066867.47789
34658,4249,4230,3,1422067046.09128
34659,4559,1804,1,1422085409.73194
34660,2876,1998,4,1422114393.56043
34661,1998,2876,4,1422115968.14656
34662,5719,4829,1,1422134996.96187
34663,1804,5427,2,1422215715.26719
34664,2338,5765,1,1422237833.81673
34665,5363,2084,1,1422238659.8694599
34666,3743,1998,1,1422284679.28877
34667,1998,3743,1,1422293976.47144
34668,3751,5769,1,1422303057.2616801
34669,2077,5222,1,1422306334.73417
34670,5419,5430,3,1422418058.47338
34671,5419,4829,1,1422418123.04855
34672,313,4444,1,1422429785.65304
34673,4444,313,1,1422429852.06439
34674,26,5770,1,1422432065.5033698
34675,5770,26,1,1422432096.84704
34676,75,4115,5,1422466597.7025099
34677,4833,5692,3,1422468054.23087
34678,5692,4833,3,1422480187.7076
34679,5429,3275,-10,1422508537.98786
34680,26,2446,1,1422519474.9855099
34681,5713,5506,4,1422584541.84644
34682,1764,4092,3,1422643928.90833
34683,977,5771,1,1422686726.45178
34684,1764,2632,-3,1422712796.78967
34685,3638,41,3,1422724267.8366802
34686,26,5762,2,1422816432.75779
34687,5762,26,2,1422816515.42715
34688,3378,321,4,1422906841.5345302
34689,321,3378,4,1422907268.1863801
34690,1804,240,-1,1422929319.6420698
34691,69,2884,2,1422946150.61065
34692,69,4444,2,1422946218.03848
34693,4444,69,2,1422946422.1793401
34694,5412,5772,10,1422989417.05603
34695,5412,4299,1,1422989589.93109
34696,5772,5412,10,1423042731.9866
34697,26,5773,1,1423047030.06937
34698,4444,5774,-10,1423083385.60206
34699,5776,4123,2,1423103531.07822
34700,5776,5364,1,1423104146.58087
34701,5775,5345,10,1423106648.08731
34702,4444,2853,-10,1423125922.54584
34703,4115,2016,3,1423161615.87405
34704,4444,5777,-10,1423165908.6079998
34705,26,5766,3,1423166545.74278
34706,5766,26,8,1423169858.4247901
34707,2884,3573,4,1423183704.02044
34708,4427,5778,1,1423201714.21395
34709,5778,4427,2,1423201810.52588
34710,5772,1310,1,1423229489.18775
34711,26,5779,1,1423230630.04012
34712,3751,5722,2,1423233409.77472
34713,3378,1847,1,1423241481.54884
34714,1847,3378,1,1423241802.4277802
34715,1521,2254,3,1423244406.6352198
34716,24,5355,1,1423267603.66892
34717,5355,24,1,1423267637.5092301
34718,1839,4559,1,1423366272.1408901
34719,4559,1839,1,1423366302.37129
34720,4235,2884,2,1423441254.15938
34721,2884,4235,2,1423441261.35378
34722,4092,4430,5,1423444742.08865
34723,4430,4092,5,1423444857.79548
34724,3523,3910,-1,1423497113.12035
34725,4206,5780,3,1423585892.59526
34726,5780,4206,5,1423589665.75101
34727,2884,1011,1,1423597131.56832
34728,1011,2884,1,1423597255.07442
34729,1011,0,4,1423598153.03425
34730,1310,1673,-10,1423599895.95662
34731,1011,26,1,1423600670.69404
34732,5317,5259,1,1423654041.2595198
34733,5317,3888,1,1423654100.4381402
34734,5317,5319,3,1423654507.04603
34735,5317,3674,3,1423654721.42434
34736,5317,4559,10,1423654955.6991599
34737,3910,3523,4,1423679348.68033
34738,5429,1689,1,1423702886.8942301
34739,5429,5432,1,1423702980.50522
34740,5429,4973,1,1423703001.9140801
34741,5429,4768,1,1423703109.0471802
34742,5355,1804,1,1423706360.59631
34743,2338,4219,2,1423708136.11344
34744,4219,2338,3,1423711906.9592
34745,3378,2884,1,1423846726.80614
34746,2884,3378,1,1423846798.81234
34747,2884,5722,1,1423846826.1275802
34748,2204,1786,-1,1423858287.62558
34749,5355,5778,3,1423942738.74806
34750,5778,5355,3,1423942951.514
34751,4559,5514,1,1423957013.1470401
34752,3759,977,2,1423958949.43208
34753,5514,4559,2,1423960568.58917
34754,1998,2381,1,1424026456.3395698
34755,2381,1998,1,1424027155.3180401
34756,5363,4559,5,1424038488.04052
34757,4559,5363,3,1424038693.73453
34758,5729,5783,1,1424048392.68014
34759,5729,4860,1,1424048434.5313199
34760,5729,5784,1,1424048534.85173
34761,5729,5782,1,1424048578.79757
34762,5729,5785,1,1424048611.8220198
34763,5729,5786,1,1424048747.7261698
34764,5729,2793,1,1424048801.7009099
34765,4092,1486,5,1424134164.07995
34766,1486,4092,5,1424134290.19497
34767,4833,3800,2,1424165083.73086
34768,5317,5787,1,1424200045.98225
34769,5787,5317,1,1424200713.52308
34770,3751,5032,1,1424230482.08759
34771,5032,3751,2,1424230923.18858
34772,2084,5363,1,1424266610.47648
34773,2084,26,1,1424281774.0038302
34774,5355,3258,1,1424287187.37501
34775,3258,5355,4,1424288180.77664
34776,2884,5491,1,1424367082.67587
34777,1764,5355,1,1424382779.78883
34778,26,4206,1,1424444767.61521
34779,4206,26,1,1424444864.76349
34780,4833,5788,5,1424465245.3170302
34781,5789,10,4,1424518296.30551
34782,10,5789,2,1424518464.2702801
34783,2876,5790,-1,1424538914.32116
34784,3841,5790,-10,1424538977.5042
34785,321,1275,1,1424579942.21311
34786,2765,5429,3,1424656820.57688
34787,5388,5791,3,1424713176.5815198
34788,4115,5349,1,1424730337.60225
34789,3800,5792,1,1424731120.35144
34790,5793,4115,1,1424745070.6984
34791,3643,5794,1,1424748039.44475
34792,5793,5664,1,1424748187.09571
34793,5664,5793,1,1424748483.3273
34794,26,5795,1,1424775660.51766
34795,26,1011,1,1424775670.37702
34796,26,2084,1,1424775681.34232
34797,4444,2016,1,1424824790.44249
34798,3800,5796,3,1424849248.10503
34799,5796,3800,3,1424851090.26789
34800,5796,26,2,1424851341.79671
34801,4444,10,1,1424854537.3977401
34802,3841,1998,1,1425059005.99488
34803,4450,1998,5,1425059421.24145
34804,5771,977,1,1425088032.77905
34805,3378,5134,3,1425249125.00546
34806,5134,3378,3,1425249225.72625
34807,5319,1764,3,1425320299.0124302
34808,1764,5319,3,1425320527.91534
34809,5491,4206,3,1425331924.8288698
34810,4206,5491,3,1425331972.57478
34811,1764,3258,4,1425398174.8857698
34812,977,3258,2,1425597211.24319
34813,3258,977,3,1425597802.01113
34814,5134,5798,1,1425602205.5468302
34815,4115,4481,-10,1425607938.32581
34816,24,5797,1,1425615200.06575
34817,5797,24,1,1425615211.83625
34818,1998,4450,3,1425644478.4228802
34819,2020,5797,1,1425766943.8842402
34820,5797,2020,1,1425766957.6986802
34821,4559,5799,1,1425770597.1895401
34822,5799,4559,1,1425770640.30178
34823,69,4099,-10,1425803699.63661
34824,3800,1764,4,1425917697.0415
34825,1764,3800,4,1425917893.72548
34826,506,41,-5,1425932726.72005
34827,506,3643,-5,1425932886.66248
34828,3643,506,-10,1425938888.8520002
34829,1764,5793,1,1425940100.17178
34830,86,3396,-10,1425979864.85569
34831,5793,1764,1,1425990601.5358
34832,4559,2016,1,1426009340.85147
34833,2016,4559,1,1426015364.85858
34834,4559,2500,1,1426100543.2737598
34835,2500,4559,1,1426100824.63672
34836,3643,1998,2,1426113216.01769
34837,1998,5205,2,1426113278.60879
34838,2020,2204,4,1426121086.24189
34839,2020,4559,2,1426190498.0831
34840,4559,2020,2,1426190549.29535
34841,177,2338,1,1426212335.04284
34842,2338,177,1,1426212383.89222
34843,977,5758,3,1426263651.85295
34844,5758,190,3,1426264565.88033
34845,5758,4444,2,1426264614.35656
34846,5428,3705,2,1426284360.7616699
34847,4219,4206,3,1426471889.86267
34848,4206,4219,3,1426472180.08369
34849,26,5800,1,1426601478.45996
34850,26,5796,1,1426601485.9892
34851,3705,5428,2,1426611973.33444
34852,3258,5134,2,1426629314.92407
34853,5134,3258,1,1426629334.74465
34854,4559,3258,1,1426636895.99756
34855,3258,4559,2,1426636958.43085
34856,1594,1764,5,1426650113.58631
